epoch,acc,loss,val_acc,val_loss
0,0.1976578,2.4597821341374257,0.37755927,2.138300402411099
1,0.3980422,2.0206638322242276,0.64345366,1.7695256368867283
2,0.57549614,1.6484329485624694,0.7497306,1.3410200373879795
3,0.6847398,1.2708830787503356,0.81088364,1.0241197512067597
4,0.7619346,0.9905327975845882,0.85641164,0.7816658924365866
5,0.81888074,0.786288457076238,0.88671875,0.6177504895062282
6,0.85624886,0.6521510186848435,0.9081358,0.5055989730974724
7,0.8813249,0.5569103780168765,0.91931576,0.43339698736009924
8,0.8984445,0.4872827856011666,0.92672414,0.3830118790782731
9,0.9099321,0.4361461365551167,0.93251616,0.3480034362653206
10,0.9164581,0.40513720944851517,0.93898165,0.3222382561913852
11,0.92088324,0.3812079364299007,0.9420797,0.30331889180273847
12,0.92964286,0.3524220676933016,0.9457166,0.2881564760002597
13,0.9337182,0.33562525588254793,0.9484106,0.27565419417003106
14,0.9379911,0.322801850438118,0.9508351,0.2656621038913727
15,0.9427587,0.30319177259841446,0.9539332,0.2575178552290489
16,0.9451994,0.2975161303918434,0.95608836,0.2502673977407916
17,0.9487305,0.2843644133454761,0.95757,0.24361731985519672
18,0.9513231,0.27385923152913694,0.9578394,0.23900163841658625
19,0.95154655,0.27102357248234316,0.95945585,0.2333567969757935
20,0.9561058,0.2560014977941951,0.9606681,0.22859717443071562
21,0.9560611,0.2523804785004034,0.9613416,0.22559881981076865
22,0.9573214,0.24797515307153975,0.961611,0.221685111265758
23,0.96030253,0.2420612306064318,0.96268857,0.21915665037673096
24,0.9633482,0.23321527668407985,0.96349674,0.21591000079080977
25,0.962048,0.23208640627576338,0.96390086,0.21309662404759178
26,0.96160376,0.23378973449574544,0.96457434,0.21118805300572824
27,0.9659375,0.22345952357564652,0.9655172,0.2082327763582098
28,0.9650903,0.22139650318973417,0.9664601,0.20615751116440215
29,0.96585214,0.22012780873772494,0.96726835,0.20383115934914556
30,0.96705705,0.21565625399761415,0.967403,0.2020852992246891
31,0.96500087,0.21896777826218322,0.9684806,0.20011467358161664
32,0.96897906,0.2079533556855558,0.96875,0.19909469192398005
33,0.96960485,0.2058996495313046,0.9691541,0.19718464078574344
34,0.968398,0.20635432002797188,0.9694235,0.1954735204063613
