epoch,acc,loss,val_acc,val_loss
0,0.20883247,2.3566537026150076,0.18157327,2.4679429613310715
1,0.32285893,2.1160241171688337,0.18978988,2.438127139519001
2,0.41583228,1.9643440685650753,0.19396552,2.3953761561163542
3,0.48346147,1.8245239774251099,0.20272091,2.3514133198507903
4,0.5400054,1.681276955993321,0.2103987,2.3197787547933646
5,0.5874754,1.538774720185476,0.21726832,2.327823548481382
6,0.62819594,1.4038723222731522,0.22979526,2.371093980197249
7,0.6824602,1.255248421636268,0.23935884,2.4367545390951224
8,0.7260862,1.1022063995460567,0.26697198,2.5135819089823754
9,0.76153225,0.9570343491218181,0.30239764,2.589242824192705
10,0.79384947,0.8403376298557768,0.34657866,2.6319121286786835
11,0.8105221,0.7638350017974911,0.38523707,2.6147550056720603
12,0.82898265,0.6955391293601062,0.41621768,2.600883648313325
13,0.84690684,0.6366265398561262,0.44450432,2.536900446332734
14,0.8562042,0.5998025650673724,0.47279096,2.4541384762731093
15,0.870776,0.5514216385202291,0.5022899,2.31447643247144
16,0.8764974,0.5273590643014163,0.5343481,2.2144736606499245
17,0.88092256,0.5068365198202217,0.5560345,2.105633336922218
18,0.89026463,0.4810857062324437,0.5860722,1.9818634390830994
19,0.89576256,0.458349399605655,0.6183998,1.851143713655143
20,0.90094763,0.4394903789526999,0.65126616,1.6923228872233425
21,0.9017969,0.42869075613778074,0.6796875,1.5260386898599823
22,0.90419644,0.4172975744519915,0.704472,1.4099606028918563
23,0.9089241,0.4035811889216416,0.72710127,1.2919574112727725
24,0.9115412,0.3923339090299547,0.75161636,1.1822197858629555
25,0.91721797,0.37322549518459536,0.7676455,1.0865375502356167
26,0.918693,0.36683887257124986,0.7858297,0.995418387240377
27,0.9221795,0.359960823681025,0.802667,0.9022392383937178
28,0.92495084,0.3497358393247111,0.81977373,0.8239969210378055
29,0.9259342,0.3392719661914533,0.8368804,0.7456005374933111
30,0.9291525,0.33523783667471635,0.8503502,0.6789550575716742
