epoch,acc,loss,val_acc,val_loss
0,0.3313964,2.1314984651023665,0.59024787,1.5341655283138669
1,0.621357,1.3986107565391988,0.813847,1.0137115716934204
2,0.7793671,0.9557920711402409,0.89480066,0.6543581341875011
3,0.85790277,0.6718940035124147,0.9225485,0.46264021663830196
4,0.8944216,0.5262950089714,0.93696123,0.372511170547584
5,0.9146254,0.43127149877406695,0.9431573,0.3227539936016346
6,0.9279457,0.38204834268533455,0.94894934,0.29211695697800866
7,0.9352762,0.34559467774308816,0.9528556,0.272074470232273
8,0.9398802,0.3248565707674782,0.9552802,0.25698019949526624
9,0.94506526,0.30571096971425904,0.95716596,0.24607671797275543
10,0.947479,0.290479117832264,0.95918643,0.23731293734805337
11,0.9554354,0.2694111990412851,0.9620151,0.229098338762234
12,0.95646346,0.26203642957393414,0.9640356,0.22396883830941958
13,0.9569643,0.2533367614235197,0.96592134,0.21861840656091427
14,0.9601683,0.24253855493337162,0.96726835,0.21400374867792787
15,0.9604863,0.23813784937728139,0.9679418,0.20937866023902235
16,0.96652067,0.224601388515779,0.96821123,0.20615868938380275
17,0.9644645,0.22819113098890864,0.96928877,0.20285656868383803
18,0.96616304,0.21824997588366019,0.970097,0.1996201673715279
19,0.96960485,0.21016231808000826,0.9709052,0.19721565010218783
20,0.9687109,0.2094354442939037,0.9718481,0.19470761176841012
21,0.9708564,0.2062782167978072,0.97225213,0.19289966325821548
22,0.9714822,0.2007592750985316,0.97279096,0.19115902676150717
23,0.9724209,0.19738863355546907,0.97373384,0.18905007916277852
24,0.97568387,0.18951385412961325,0.9733297,0.18816532978209957
25,0.97501343,0.18642692706697042,0.97386855,0.18638822487716017
26,0.9749554,0.18686183678252358,0.9744073,0.184831984983436
27,0.9749373,0.18359728442152212,0.9744073,0.18430328574673882
28,0.97639906,0.18240861675403805,0.9741379,0.18293208192134724
29,0.97635436,0.18036174000471153,0.9753502,0.18164177200403706
30,0.976712,0.17918180308113069,0.97508085,0.1802149456122826
31,0.9783482,0.1743308795775686,0.9756196,0.17880684034577732
32,0.9792338,0.17320574243842082,0.9762931,0.1775439447113152
33,0.9792151,0.17048359365629934,0.97710127,0.17653699797289124
34,0.9792598,0.16633454217491733,0.97710127,0.1756380778448335
