epoch,acc,loss,val_acc,val_loss
0,0.609444543350543,1.410264793867655,0.9129273504273504,0.4970129808554283
1,0.8683460922200463,0.5722119845124948,0.9429754273504274,0.2969112160623583
2,0.9083585543884636,0.4317298796288543,0.9575320512820513,0.24532413135609057
3,0.9272298379918106,0.36013649214368837,0.9663461538461539,0.22141273997915098
4,0.9362204023500089,0.32390833894234866,0.968482905982906,0.2069402812128393
5,0.9426295175360513,0.3021545966303559,0.9698183760683761,0.19672991660160896
6,0.9470802919708029,0.28123420472668864,0.9732905982905983,0.18726600139823735
7,0.9516200818942496,0.26596979428933615,0.9743589743589743,0.18375496614055756
8,0.9571835499376892,0.24642642688895536,0.9762286324786325,0.1763645906924692
