epoch,acc,loss,val_acc,val_loss
0,0.26176822,2.2011993773470784,0.41542968,1.8887715637683868
1,0.46203288,1.6637935192885926,0.58203125,1.5349643290042878
2,0.59449244,1.3338721252072172,0.7482422,1.2211540162563324
3,0.7106938,1.105624567238653,0.84042966,0.9975528240203857
4,0.7854307,0.9279779837017166,0.88964844,0.8331012517213822
5,0.837986,0.7547635854931949,0.91152346,0.6367214381694793
6,0.87138444,0.6183760903404313,0.925,0.5048705592751503
7,0.89293593,0.5194322586592929,0.93125,0.43371714651584625
8,0.909068,0.4532459361584442,0.9388672,0.3723611682653427
9,0.9122354,0.41632934779890124,0.94433594,0.33332505971193316
10,0.9251859,0.37117717612229995,0.9494141,0.30456534028053284
11,0.9317666,0.3427445806803242,0.953125,0.2810530588030815
12,0.934388,0.3186935448475989,0.9544922,0.2638201668858528
13,0.94063896,0.301140991919838,0.95585936,0.2490094408392906
14,0.9423513,0.28962425959687077,0.9572266,0.23757475838065148
15,0.94498706,0.277320239197833,0.9591797,0.2341259241104126
16,0.9488844,0.26409243995066206,0.9603516,0.22093807831406592
17,0.95122564,0.2532003206975053,0.9621094,0.21540916413068772
18,0.95538473,0.23813389218877443,0.96191406,0.2078435130417347
19,0.95879537,0.2319354227473659,0.96484375,0.20288494303822519
20,0.95531327,0.2338579184419493,0.96601564,0.19658410772681237
21,0.9628206,0.2189306281002297,0.96621096,0.19209965020418168
22,0.96029997,0.21961560620575893,0.9671875,0.1898071624338627
23,0.96143425,0.21106511778315853,0.9667969,0.18620210215449334
24,0.96320564,0.2069943362186032,0.9671875,0.1838404878973961
25,0.96490014,0.20070439516066965,0.9685547,0.1801400288939476
26,0.966028,0.20030231413956354,0.96875,0.1779404677450657
27,0.9659714,0.19487190224327477,0.96914065,0.17524689957499504
28,0.96653855,0.19095660211518758,0.96972656,0.17470582202076912
29,0.9670489,0.18628088072423013,0.9707031,0.17144254595041275
30,0.96911633,0.18535519841639073,0.96972656,0.1702285811305046
31,0.969254,0.18456755386244866,0.97089845,0.16837022826075554
32,0.97170585,0.17747365667776557,0.97089845,0.16610714495182038
33,0.9732762,0.17147997793593955,0.97148436,0.16400396451354027
34,0.97189486,0.17579989117987552,0.971875,0.16241359934210778
35,0.97246724,0.1686293080208763,0.97207034,0.1616648994386196
36,0.97435254,0.16986901897272005,0.97207034,0.1610199771821499
37,0.97372234,0.16717391508225346,0.97265625,0.1595599539577961
38,0.9734703,0.16521038505559127,0.9722656,0.15888091623783113
39,0.97548217,0.16185267853316873,0.9730469,0.15844805613160134
40,0.97775537,0.15340186555235047,0.9734375,0.1571005627512932
41,0.9759955,0.15924446549146407,0.9730469,0.156671492010355
42,0.97768813,0.15330536212064452,0.97382814,0.15559614039957523
43,0.9762475,0.15651992516171548,0.97402346,0.15463719256222247
44,0.9783225,0.15396485706757596,0.97402346,0.15335329957306384
45,0.97882664,0.151516464534588,0.9748047,0.15231776535511016
46,0.97895265,0.1497013393170487,0.97441405,0.15141167342662812
47,0.9783225,0.15050341738228898,0.9742187,0.1508633207529783
48,0.9810952,0.14515945768245894,0.9748047,0.15068542584776878
