epoch,acc,loss,val_acc,val_loss
0,0.24423386,2.3460574556756866,0.37419182,2.069882723791846
1,0.43317538,1.8044336084472927,0.5321929,1.6277574218552688
2,0.55359375,1.4983053834455802,0.65328664,1.2720327089572776
3,0.64889145,1.2231409617917985,0.7332974,1.02184337994148
4,0.7247005,1.0049364139243824,0.79835665,0.8338948251872227
5,0.78441805,0.8403743188325352,0.84725213,0.6785816622191462
6,0.817808,0.7179400145357461,0.8743265,0.5736217452534313
7,0.8466387,0.6193608774943619,0.8899515,0.49666474142978934
8,0.86228323,0.5598268405111877,0.8993804,0.44781424773150474
9,0.87913465,0.5112431912084993,0.9074623,0.411074421015279
10,0.8893259,0.4747764737335787,0.91258085,0.384769423254605
11,0.89907026,0.4435032873189494,0.91837287,0.3629679237974101
12,0.9046129,0.4161474147274352,0.92335665,0.34565978060508595
13,0.91283745,0.3963273397215402,0.92672414,0.3310403710809247
14,0.9178884,0.37934840853005813,0.9307651,0.3198821912037915
15,0.9233417,0.3612031427613529,0.93399787,0.30913283573142414
16,0.92285,0.3569130004091722,0.9373653,0.30138173082779196
17,0.9260683,0.336829365386789,0.93911636,0.29174755590743034
18,0.9300018,0.3297294287642788,0.94100213,0.28547700340377874
19,0.9325943,0.32011964183447933,0.94181037,0.2803523841089216
20,0.9372877,0.31143954638694793,0.94383085,0.2749469937949345
21,0.93764526,0.30395134601421653,0.9450431,0.2700360666575103
22,0.9420257,0.29591836135161065,0.945986,0.26528218105949203
23,0.942875,0.2860791495793539,0.9471983,0.2607844191892394
24,0.9441266,0.2794669755249443,0.94894934,0.2558548178138404
25,0.94573575,0.2766196711607319,0.94935346,0.25295008282209264
26,0.94846237,0.27049679367077195,0.9512392,0.24984161016242257
27,0.9475684,0.2704879738032104,0.9508351,0.2481878510323064
28,0.9514572,0.2604884454491269,0.9508351,0.24563566569624276
29,0.95163596,0.2512206263519156,0.9520474,0.24198415721284933
30,0.951189,0.2565133057424128,0.9524515,0.23925647345082512
31,0.95623994,0.24197356022951663,0.9540679,0.2386328210604602
32,0.9551672,0.24211809421169636,0.9540679,0.2360704281720622
33,0.9575362,0.23729993478889097,0.9551455,0.23416367455803114
34,0.9593242,0.22931709607449324,0.95568424,0.23187989304805623
