epoch,acc,loss,val_acc,val_loss
0,0.32183087,2.180110492242506,0.5707166,1.5840063588372593
1,0.6306991,1.3888909576959267,0.84630924,0.9639889741766041
2,0.7920168,0.9094878417550825,0.9003233,0.6186048511801094
3,0.85834974,0.6585987773922887,0.92537713,0.4587259765329032
4,0.8947345,0.5161315706896052,0.936153,0.375770201970791
5,0.91055787,0.44161675625573793,0.94181037,0.32795883869302683
6,0.92168784,0.39354395637268375,0.94921875,0.2952588968749704
7,0.93438226,0.35399099102754317,0.9528556,0.2743895673032465
8,0.9387627,0.33367670513789427,0.95689654,0.25904586936893137
9,0.9439478,0.31321274462122195,0.9598599,0.24675116508171477
10,0.9480154,0.29494440061087346,0.9620151,0.23708248498110934
11,0.95163596,0.27807566518223437,0.9640356,0.22947594651888156
12,0.95217234,0.2736952175783723,0.9653825,0.22270237371839327
13,0.9567316,0.25824166134188986,0.96578664,0.2170675985258201
14,0.95695513,0.25112327375417104,0.9678071,0.2119242112184393
15,0.96227425,0.2386853288564063,0.96875,0.20801281826249485
16,0.96227676,0.23511230170726777,0.9690194,0.2037413428569662
17,0.96473324,0.22462849030081106,0.97023165,0.20014286709242854
18,0.9665654,0.21956760739621548,0.97130924,0.19805329460008392
19,0.9686215,0.21609699032599952,0.9706358,0.19546324708338442
20,0.9691132,0.2108846099149045,0.97238684,0.19233305405440002
21,0.97023064,0.20959081946364802,0.97359914,0.18992167377266392
22,0.9706329,0.20511110941434021,0.9741379,0.1870711480492148
23,0.9707589,0.20148617225033896,0.9741379,0.1853508840090242
24,0.972073,0.19639951862445493,0.97386855,0.18426420321238451
25,0.97349364,0.1913262874969702,0.9746767,0.18276861258621874
26,0.9751786,0.1878369723047529,0.9746767,0.18179821505628782
27,0.97314715,0.18924302729683626,0.9753502,0.17975148173241778
28,0.9765779,0.18158766732283232,0.9757543,0.1783759856018527
29,0.97639906,0.18070670903586925,0.9756196,0.17748699208785748
30,0.9755945,0.18164856853115097,0.9757543,0.17621298494010135
31,0.9786787,0.17447108247722173,0.9761584,0.17526278208042012
32,0.9794386,0.1705579722469019,0.9766972,0.17397307193484798
33,0.9787681,0.1687199617197363,0.9765625,0.1726210412794146
34,0.9785446,0.17151822528876623,0.9773707,0.17124001604729686
35,0.98104775,0.1629829430370196,0.9766972,0.1714683380620233
36,0.98046666,0.16376839549644207,0.9775054,0.16998270475145044
37,0.98086894,0.1633129557636286,0.9775054,0.16896767310541252
38,0.9824334,0.1578082983872768,0.97710127,0.16849686025545516
39,0.98113716,0.16172287978555613,0.97804415,0.166940211864381
40,0.9811607,0.16026429453066418,0.9777748,0.1667263986992425
41,0.98245615,0.15790938939452384,0.97804415,0.16570842240391107
42,0.98377436,0.15059210288381825,0.9777748,0.16605251552215938
43,0.9838638,0.15204385857334424,0.9776401,0.16494906077097202
44,0.9854911,0.1474549190061433,0.97817886,0.16387144424791994
45,0.98375404,0.14691542108592234,0.9787177,0.1631646036844829
46,0.9852494,0.14577957213553722,0.9788524,0.16313818379722791
47,0.98489183,0.1452564609598521,0.9789871,0.1620681046925742
48,0.98632216,0.1419479666930841,0.9787177,0.16202618374392905
49,0.986501,0.14198718699427637,0.97831357,0.1615485710830524
50,0.98743963,0.1365586495449563,0.97939116,0.1603732175868133
51,0.9854729,0.14210930123496265,0.97912174,0.16074677980665503
52,0.98770785,0.13749745439410999,0.9796606,0.1596184870035484
53,0.98766315,0.1351140012590612,0.98006463,0.15944891320220356
54,0.9879314,0.13518152080360388,0.98006463,0.15860507354654116
