epoch,acc,loss,val_acc,val_loss
0,0.19506013320236673,2.292378598564769,0.19891826923076922,2.2510002989035387
1,0.4034887188330001,1.8753766633208069,0.5455228365384616,1.6883894457266881
2,0.5754398171392922,1.4525936668855914,0.6790865384615384,1.2372949581879835
3,0.6785607792702931,1.1536654123147598,0.7723858173076923,0.9700954143817608
4,0.7552430175867603,0.9438893557921898,0.8327824519230769,0.7691380450358758
5,0.8116489414393386,0.7686567606052481,0.8688401442307693,0.6141175031661987
6,0.8464864327838603,0.6446914517634219,0.8894230769230769,0.5146256788418844
7,0.8676075936607878,0.5648219020534209,0.9029447115384616,0.44905855105473447
8,0.8862936090029633,0.5009853169714501,0.9118088942307693,0.4065483132233986
9,0.896580856744059,0.45752268656384765,0.9187199519230769,0.38052446853656036
